AveCPU,CPUTimeRAW,ElapsedRaw,AveVMSize,MaxRSS,AveRSS,MaxVMSize,AveDiskRead,AveDiskWrite,MaxDiskRead,MaxDiskWrite,Planned,ConsumedEnergyRaw,AvePages,MaxPages,JobName,Partition,NNodes,JobID,Bootstrap,Processo p/ no,Thread p/ proc.,Tamanho,Nome do Arquivo,Consumo de Energia P0 (J),Consumo de Energia P1 (J),Consumo de Energia Total (J),Power P0 (W),Power P1 (W),Power Total (W),Potência por nó (W),Tempo (s),NodeList,EDP
346.0,1458,81,1383213.3330078125,151392.0,150268.0,1383420.0,1576.96,4341.76,1576.96,4341.76,0.0,0,1.0,2.0,1000bs-3n-6th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,3,11374825.0,1000,1,6,231143,DENV_3-colombia-BVBRC_genome_sequence,19963.86,9308.29,29272.14,249.55,116.35,365.9,121.97,80.0, sdumont6165,2371043.34
346.0,1476,82,1383214.666015625,157768.0,153024.0,1383424.0,1576.96,4341.76,1576.96,4341.76,1.0,0,0.0,2.0,1000bs-3n-6th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,3,11374826.0,1000,1,6,231143,DENV_3-colombia-BVBRC_genome_sequence,20277.23,9465.37,29742.59,253.47,118.32,371.78,123.93,80.0, sdumont6165,2438892.38
348.0,1404,78,1383214.666015625,149736.0,149514.666015625,1383424.0,1576.96,4352.0,1576.96,4352.0,1.0,0,0.0,2.0,1000bs-3n-6th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,3,11374827.0,1000,1,6,231143,DENV_3-colombia-BVBRC_genome_sequence,19436.0,9007.08,28443.08,252.42,116.98,369.39,123.13,77.0, sdumont6165,2218560.24
349.0,1440,80,1383205.3330078125,155416.0,151646.666015625,1383260.0,1576.96,4352.0,1576.96,4352.0,1.0,0,0.0,1.0,1000bs-3n-6th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,3,11374828.0,1000,1,6,231143,DENV_3-colombia-BVBRC_genome_sequence,19840.65,9218.64,29059.29,251.15,116.69,367.84,122.61,79.0, sdumont6165,2324743.2
0.0,396,11,265348.0,1040.0,1038.666015625,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100bs-3n-12th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,3,11374829.0,100,1,12,231143,DENV_3-colombia-BVBRC_genome_sequence,2577.83,1004.05,3581.88,257.78,100.4,358.19,119.4,10.0, sdumont6165,39400.68
0.0,432,12,265348.0,3144.0,1740.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100bs-3n-12th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,3,11374830.0,100,1,12,231143,DENV_3-colombia-BVBRC_genome_sequence,3223.95,1244.63,4468.58,293.09,113.15,406.23,135.41,11.0, sdumont6165,53622.96
0.0,396,11,265348.0,3140.0,1738.666015625,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100bs-3n-12th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,3,11374831.0,100,1,12,231143,DENV_3-colombia-BVBRC_genome_sequence,2646.57,1034.43,3681.0,284.65,110.99,395.63,131.88,9.33, sdumont6165,40491.0
0.0,360,10,265348.0,2992.0,1689.3330078125,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100bs-3n-12th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,3,11374832.0,100,1,12,231143,DENV_3-colombia-BVBRC_genome_sequence,2191.13,864.78,3055.91,243.46,96.09,339.55,113.18,9.0, sdumont6165,30559.1
0.0,468,13,265348.0,1036.0,1034.666015625,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100bs-3n-12th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,3,11374833.0,100,1,12,231143,DENV_3-colombia-BVBRC_genome_sequence,3028.63,1210.25,4238.88,252.39,100.85,353.24,117.75,12.0, sdumont6165,55105.44
700.0,3240,90,1788577.3330078125,155944.0,152581.3330078125,1788780.0,1576.96,4331.52,1576.96,4331.52,1.0,0,6.0,8.0,1000bs-3n-12th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,3,11374834.0,1000,1,12,231143,DENV_3-colombia-BVBRC_genome_sequence,27553.53,10424.14,37977.67,309.59,117.13,426.72,142.24,89.0, sdumont6165,3417990.3
703.0,3024,84,1788577.3330078125,156044.0,152333.3330078125,1788780.0,1576.96,4331.52,1576.96,4331.52,1.0,0,5.0,9.0,1000bs-3n-12th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,3,11374835.0,1000,1,12,231143,DENV_3-colombia-BVBRC_genome_sequence,25834.35,9847.89,35682.24,311.26,118.65,429.91,143.3,83.0, sdumont6165,2997308.16
706.0,2988,83,1788540.0,153696.0,151696.0,1788632.0,1576.96,4341.76,1576.96,4341.76,1.0,0,5.0,7.0,1000bs-3n-12th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,3,11374836.0,1000,1,12,231143,DENV_3-colombia-BVBRC_genome_sequence,25254.3,9643.66,34897.96,310.42,118.55,428.97,142.99,81.33, sdumont6165,2896530.68
699.0,3168,88,1788638.666015625,162152.0,155889.3330078125,1788780.0,1576.96,4331.52,1576.96,4331.52,1.0,0,15.0,31.0,1000bs-3n-12th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,3,11374837.0,1000,1,12,231143,DENV_3-colombia-BVBRC_genome_sequence,27059.04,10212.13,37271.17,311.02,117.38,428.4,142.8,87.0, sdumont6165,3279862.96
1052.0,3348,93,1790422.666015625,153900.0,153172.0,1794036.0,1802.24,4382.72,1802.24,4392.96,1.0,0,4.0,6.0,1000bs-3n-12th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,3,11374838.0,1000,1,12,231143,DENV_3-colombia-BVBRC_genome_sequence,28624.51,10801.7,39426.21,314.56,118.7,433.26,144.42,91.0, sdumont6165,3666637.53
0.0,810,15,265348.0,3128.0,1736.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100bs-3n-18th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,3,11374839.0,100,1,18,231143,DENV_3-colombia-BVBRC_genome_sequence,4173.27,1523.57,5696.84,298.09,108.83,406.92,135.64,14.0, sdumont6165,85452.6
0.0,648,12,265348.0,3124.0,1730.666015625,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100bs-3n-18th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,3,11374840.0,100,1,18,231143,DENV_3-colombia-BVBRC_genome_sequence,2676.49,1023.78,3700.27,243.32,93.07,336.39,112.13,11.0, sdumont6165,44403.24
0.0,702,13,265348.0,3156.0,1741.3330078125,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100bs-3n-18th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,3,11374842.0,100,1,18,231143,DENV_3-colombia-BVBRC_genome_sequence,3509.81,1289.54,4799.36,319.07,117.23,436.31,145.44,11.0, sdumont6165,62391.67999999999
0.0,756,14,265348.0,3148.0,1740.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100bs-3n-18th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,3,11374843.0,100,1,18,231143,DENV_3-colombia-BVBRC_genome_sequence,4133.15,1509.1,5642.25,317.93,116.08,434.02,144.67,13.0, sdumont6165,78991.5
0.0,594,11,265348.0,1036.0,1034.666015625,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100bs-3n-18th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,3,11374844.0,100,1,18,231143,DENV_3-colombia-BVBRC_genome_sequence,2700.74,1037.24,3737.97,270.07,103.72,373.8,124.6,10.0, sdumont6165,41117.67
1597.0,5292,98,2194092.0,154204.0,152893.3330078125,2194212.0,1802.24,4382.72,1802.24,4382.72,1.0,0,15.0,18.0,1000bs-3n-18th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,3,11374845.0,1000,1,18,231143,DENV_3-colombia-BVBRC_genome_sequence,31008.78,11361.16,42369.94,319.68,117.13,436.8,145.6,97.0, sdumont6165,4152254.12
1588.0,5670,105,2194102.666015625,156436.0,152177.3330078125,2194208.0,1802.24,4362.24,1802.24,4362.24,1.0,0,17.0,18.0,1000bs-3n-18th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,3,11374846.0,1000,1,18,231143,DENV_3-colombia-BVBRC_genome_sequence,33714.32,12309.43,46023.75,324.18,118.36,442.54,147.51,104.0, sdumont6165,4832493.75
1592.0,5508,102,2194092.0,158180.0,154128.0,2194212.0,1802.24,4372.48,1802.24,4372.48,1.0,0,12.0,16.0,1000bs-3n-18th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,3,11374847.0,1000,1,18,231143,DENV_3-colombia-BVBRC_genome_sequence,32654.38,11994.62,44649.0,323.31,118.76,442.07,147.36,101.0, sdumont6165,4554198.0
1592.0,5508,102,2189985.3330078125,152312.0,152152.0,2194148.0,1802.24,4372.48,1802.24,4382.72,1.0,0,13.0,18.0,1000bs-3n-18th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,3,11374848.0,1000,1,18,231143,DENV_3-colombia-BVBRC_genome_sequence,32836.94,11933.54,44770.48,325.12,118.15,443.27,147.76,101.0, sdumont6165,4566588.96
1597.0,5292,98,2344437.3330078125,154144.0,153857.3330078125,2422440.0,1792.0,4382.72,1802.24,4392.96,1.0,0,16.0,21.0,1000bs-3n-18th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,3,11374849.0,1000,1,18,231143,DENV_3-colombia-BVBRC_genome_sequence,30994.79,11373.22,42368.01,323.97,118.86,442.83,147.61,95.67, sdumont6165,4152064.98
0.0,936,13,265348.0,3120.0,2406.666015625,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100bs-3n-24th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,3,11374850.0,100,1,24,231143,DENV_3-colombia-BVBRC_genome_sequence,3852.37,1327.66,5180.03,321.03,110.64,431.67,143.89,12.0, sdumont6165,67340.39
0.0,1152,16,265348.0,3076.0,2390.666015625,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100bs-3n-24th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,3,11374852.0,100,1,24,231143,DENV_3-colombia-BVBRC_genome_sequence,4521.46,1527.83,6049.29,301.43,101.86,403.29,134.43,15.0, sdumont6165,96788.64
0.0,1152,16,265348.0,1040.0,1037.3330078125,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100bs-3n-24th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,3,11374853.0,100,1,24,231143,DENV_3-colombia-BVBRC_genome_sequence,4141.08,1465.6,5606.68,289.62,102.32,391.93,130.64,14.33, sdumont6165,89706.88
0.0,1008,14,265348.0,3148.0,1740.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100bs-3n-24th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,3,11374854.0,100,1,24,231143,DENV_3-colombia-BVBRC_genome_sequence,3801.19,1316.14,5117.33,308.89,107.09,415.97,138.66,12.33, sdumont6165,71642.62
0.0,1008,14,265348.0,3052.0,1705.3330078125,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100bs-3n-24th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,3,11374855.0,100,1,24,231143,DENV_3-colombia-BVBRC_genome_sequence,3858.93,1328.01,5186.94,313.71,107.78,421.49,140.5,12.33, sdumont6165,72617.15999999999
2831.0,8928,124,2599646.666015625,156896.0,154798.666015625,2599752.0,2037.76,4392.96,2048.0,4392.96,1.0,0,15.0,21.0,1000bs-3n-24th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,3,11374856.0,1000,1,24,231143,DENV_3-colombia-BVBRC_genome_sequence,44514.86,14757.02,59271.88,361.91,119.98,481.89,160.63,123.0, sdumont6165,7349713.12
2126.0,7920,110,2599694.666015625,158808.0,156129.3330078125,2599900.0,1802.24,4362.24,1802.24,4362.24,1.0,0,47.0,92.0,1000bs-3n-24th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,3,11374857.0,1000,1,24,231143,DENV_3-colombia-BVBRC_genome_sequence,39057.1,13055.95,52113.04,358.32,119.78,478.1,159.37,109.0, sdumont6165,5732434.4
2129.0,7416,103,2599697.3330078125,157032.0,154136.0,2599756.0,1792.0,4372.48,1802.24,4372.48,1.0,0,31.0,57.0,1000bs-3n-24th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,3,11374858.0,1000,1,24,231143,DENV_3-colombia-BVBRC_genome_sequence,36089.32,12238.0,48327.32,357.32,121.17,478.49,159.5,101.0, sdumont6165,4977713.96
2128.0,8064,112,2599646.666015625,156748.0,154736.0,2599752.0,1792.0,4362.24,1802.24,4362.24,4.0,0,15.0,25.0,1000bs-3n-24th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,3,11374860.0,1000,1,24,231143,DENV_3-colombia-BVBRC_genome_sequence,40295.32,13458.51,53753.82,363.02,121.25,484.27,161.42,111.0, sdumont6165,6020427.84
2121.0,8424,117,2599688.0,160928.0,156932.0,2599880.0,1802.24,4352.0,1802.24,4352.0,1.0,0,22.0,28.0,1000bs-3n-24th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,3,11374861.0,1000,1,24,231143,DENV_3-colombia-BVBRC_genome_sequence,42114.66,13997.41,56112.06,363.06,120.67,483.72,161.24,116.0, sdumont6165,6565111.02
0.0,2070,23,265348.0,3120.0,3081.3330078125,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100bs-3n-30th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,3,11374863.0,100,1,30,231143,DENV_3-colombia-BVBRC_genome_sequence,6948.87,4631.42,11580.29,315.86,210.52,526.38,175.46,22.0, sdumont6165,266346.67000000004
0.0,1800,20,265348.0,3180.0,3149.3330078125,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100bs-3n-30th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,3,11374865.0,100,1,30,231143,DENV_3-colombia-BVBRC_genome_sequence,5722.28,3950.69,9672.97,301.17,207.93,509.1,169.7,19.0, sdumont6165,193459.4
0.0,1710,19,265348.0,3064.0,3061.3330078125,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100bs-3n-30th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,3,11374866.0,100,1,30,231143,DENV_3-colombia-BVBRC_genome_sequence,5951.36,4073.63,10024.99,330.63,226.31,556.94,185.65,18.0, sdumont6165,190474.81
0.0,2070,23,265348.0,3136.0,3101.3330078125,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100bs-3n-30th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,3,11374868.0,100,1,30,231143,DENV_3-colombia-BVBRC_genome_sequence,6520.62,4426.46,10947.08,326.03,221.32,547.35,182.45,20.0, sdumont6165,251782.84
0.0,2070,23,265348.0,3184.0,3129.3330078125,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100bs-3n-30th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,3,11374869.0,100,1,30,231143,DENV_3-colombia-BVBRC_genome_sequence,6333.68,4353.08,10686.76,297.48,204.28,501.76,167.25,21.33, sdumont6165,245795.48
4439.0,15210,169,3005317.3330078125,164792.0,161710.666015625,3005404.0,2242.56,4382.72,2252.8,4392.96,1.0,0,18.0,26.0,1000bs-3n-30th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,3,11374870.0,1000,1,30,231143,DENV_3-colombia-BVBRC_genome_sequence,58980.27,39946.24,98926.51,351.74,238.25,589.99,196.66,167.67, sdumont6165,16718580.19
4435.0,16290,181,3008982.666015625,163016.0,161072.0,3010988.0,2222.08,4372.48,2242.56,4392.96,1.0,0,24.0,31.0,1000bs-3n-30th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,3,11374871.0,1000,1,30,231143,DENV_3-colombia-BVBRC_genome_sequence,63920.56,43006.33,106926.89,355.11,238.92,594.04,198.01,180.0, sdumont6165,19353767.09
4401.0,13680,152,3155566.666015625,166104.0,161358.666015625,3233340.0,2222.08,4392.96,2222.08,4392.96,1.0,0,46.0,106.0,1000bs-3n-30th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,3,11374872.0,1000,1,30,231143,DENV_3-colombia-BVBRC_genome_sequence,52151.28,35704.45,87855.72,345.37,236.45,581.83,193.94,151.0, sdumont6165,13354069.44
4433.0,15120,168,3005217.3330078125,163096.0,158916.0,3005292.0,2242.56,4372.48,2242.56,4382.72,1.0,0,27.0,34.0,1000bs-3n-30th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,3,11374873.0,1000,1,30,231143,DENV_3-colombia-BVBRC_genome_sequence,58967.16,39951.95,98919.11,354.46,240.18,594.64,198.21,166.33, sdumont6165,16618410.48
4441.0,15660,174,3007120.0,161928.0,159341.3330078125,3010852.0,2232.32,4382.72,2232.32,4392.96,1.0,0,13.0,19.0,1000bs-3n-30th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,3,11374874.0,1000,1,30,231143,DENV_3-colombia-BVBRC_genome_sequence,59985.93,40717.77,100703.7,348.76,236.73,585.49,195.16,172.0, sdumont6165,17522443.8
0.0,2376,22,265348.0,3156.0,3141.3330078125,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100bs-3n-36th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,3,11374875.0,100,1,36,231143,DENV_3-colombia-BVBRC_genome_sequence,6311.16,5400.93,11712.08,315.56,270.05,585.6,195.2,20.0, sdumont6165,257665.76
0.0,2052,19,265348.0,3092.0,3070.666015625,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100bs-3n-36th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,3,11374877.0,100,1,36,231143,DENV_3-colombia-BVBRC_genome_sequence,5167.53,4445.08,9612.61,292.56,251.68,544.24,181.41,17.67, sdumont6165,182639.59000000003
0.0,2160,20,265348.0,3144.0,3094.666015625,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100bs-3n-36th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,3,11374878.0,100,1,36,231143,DENV_3-colombia-BVBRC_genome_sequence,5997.59,5159.28,11156.87,315.66,271.54,587.2,195.73,19.0, sdumont6165,223137.4
0.0,2592,24,265348.0,3164.0,2421.3330078125,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100bs-3n-36th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,3,11374879.0,100,1,36,231143,DENV_3-colombia-BVBRC_genome_sequence,7507.26,6418.12,13925.39,326.4,279.05,605.45,201.82,23.0, sdumont6165,334209.36
0.0,2376,22,265348.0,3128.0,3114.666015625,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100bs-3n-36th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,3,11374880.0,100,1,36,231143,DENV_3-colombia-BVBRC_genome_sequence,6799.13,5736.68,12535.81,328.88,277.56,606.44,202.15,20.67, sdumont6165,275787.82
5331.0,18576,172,3410744.0,163780.0,161305.3330078125,3410848.0,2222.08,4382.72,2222.08,4392.96,1.0,0,33.0,39.0,1000bs-3n-36th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,3,11374887.0,1000,1,36,231143,DENV_3-colombia-BVBRC_genome_sequence,59195.16,50830.63,110025.79,346.17,297.26,643.43,214.48,171.0, sdumont6165,18924435.88
6397.0,19872,184,3410808.0,165428.0,163598.666015625,3410936.0,2416.64,4392.96,2447.36,4392.96,1.0,0,30.0,43.0,1000bs-3n-36th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,3,11374893.0,1000,1,36,231143,DENV_3-colombia-BVBRC_genome_sequence,64204.64,55408.7,119613.34,350.85,302.78,653.62,217.87,183.0, sdumont6165,22008854.56
5331.0,18684,173,3562984.0,163540.0,162212.0,3639072.0,2201.6,4372.48,2211.84,4382.72,1.0,0,33.0,43.0,1000bs-3n-36th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,3,11374895.0,1000,1,36,231143,DENV_3-colombia-BVBRC_genome_sequence,59950.42,51761.13,111711.55,349.2,301.53,650.73,216.91,171.67, sdumont6165,19326098.15
6394.0,19656,182,3486858.666015625,165300.0,161860.0,3638924.0,2508.8,4474.88,2662.4,4618.24,1.0,0,26.0,32.0,1000bs-3n-36th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,3,11374896.0,1000,1,36,231143,DENV_3-colombia-BVBRC_genome_sequence,63289.46,54654.88,117944.35,350.98,303.09,654.07,218.02,180.33, sdumont6165,21465871.7
6388.0,20412,189,3486858.666015625,161556.0,160393.3330078125,3639192.0,2457.6,4392.96,2467.84,4392.96,1.0,0,23.0,27.0,1000bs-3n-36th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,3,11374897.0,1000,1,36,231143,DENV_3-colombia-BVBRC_genome_sequence,66426.12,57292.52,123718.64,353.33,304.75,658.08,219.36,188.0, sdumont6165,23382822.96
0.0,2772,22,265348.0,3152.0,2437.3330078125,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100bs-3n-42th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,3,11374898.0,100,1,42,231143,DENV_3-colombia-BVBRC_genome_sequence,6712.37,6022.94,12735.31,330.45,296.28,626.73,208.91,20.33, sdumont6165,280176.82
0.0,3024,24,265348.0,3180.0,3144.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100bs-3n-42th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,3,11374899.0,100,1,42,231143,DENV_3-colombia-BVBRC_genome_sequence,7693.38,6946.16,14639.55,344.75,311.05,655.8,218.6,22.33, sdumont6165,351349.19999999995
0.0,2772,22,265348.0,3208.0,3157.3330078125,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100bs-3n-42th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,3,11374900.0,100,1,42,231143,DENV_3-colombia-BVBRC_genome_sequence,6767.22,6101.24,12868.46,333.06,300.09,633.15,211.05,20.33, sdumont6165,283106.12
0.0,2772,22,265348.0,3160.0,2450.666015625,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100bs-3n-42th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,3,11374902.0,100,1,42,231143,DENV_3-colombia-BVBRC_genome_sequence,6864.2,6148.51,13012.7,337.89,302.44,640.33,213.44,20.33, sdumont6165,286279.4
0.0,3654,29,265348.0,3168.0,2453.3330078125,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100bs-3n-42th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,3,11374903.0,100,1,42,231143,DENV_3-colombia-BVBRC_genome_sequence,9419.6,8526.81,17946.41,344.86,312.01,656.87,218.96,27.33, sdumont6165,520445.89
7474.0,26208,208,3892362.666015625,165896.0,164322.666015625,4044476.0,2447.36,4382.72,2447.36,4392.96,1.0,0,22.0,29.0,1000bs-3n-42th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,3,11374905.0,1000,1,42,231143,DENV_3-colombia-BVBRC_genome_sequence,70828.71,63856.49,134685.19,350.07,315.59,665.66,221.89,202.33, sdumont6165,28014519.52
7480.0,24822,197,3818226.666015625,166516.0,164634.666015625,3821768.0,2447.36,4382.72,2447.36,4382.72,1.0,0,35.0,41.0,1000bs-3n-42th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,3,11374907.0,1000,1,42,231143,DENV_3-colombia-BVBRC_genome_sequence,67538.94,60575.28,128114.22,345.79,310.11,655.9,218.63,195.33, sdumont6165,25238501.34
7479.0,25452,202,3894246.666015625,165492.0,162194.666015625,4044628.0,2426.88,4392.96,2437.12,4392.96,1.0,0,29.0,35.0,1000bs-3n-42th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,3,11374908.0,1000,1,42,231143,DENV_3-colombia-BVBRC_genome_sequence,70389.22,63511.37,133900.59,351.38,317.02,668.4,222.8,200.33, sdumont6165,27047919.18
7488.0,23184,184,3816301.333007813,165712.0,161180.0,3816412.0,2426.88,4392.96,2437.12,4392.96,1.0,0,64.0,118.0,1000bs-3n-42th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,3,11374911.0,1000,1,42,231143,DENV_3-colombia-BVBRC_genome_sequence,63193.52,56629.28,119822.8,346.61,310.58,657.19,219.06,182.33, sdumont6165,22047395.2
7408.0,23814,189,3819993.333007813,163560.0,161521.3330078125,3821928.0,2437.12,4392.96,2437.12,4392.96,1.0,0,34.0,76.0,1000bs-3n-42th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,3,11374913.0,1000,1,42,231143,DENV_3-colombia-BVBRC_genome_sequence,63802.08,57196.08,120998.16,341.19,305.84,647.03,215.68,187.0, sdumont6165,22868652.24
0.0,3600,25,265348.0,3236.0,3178.666015625,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100bs-3n-48th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,3,11374914.0,100,1,48,231143,DENV_3-colombia-BVBRC_genome_sequence,7510.35,7471.08,14981.43,326.54,324.83,651.37,217.12,23.0, sdumont6165,374535.75
0.0,3312,23,265348.0,3208.0,3168.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100bs-3n-48th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,3,11374916.0,100,1,48,231143,DENV_3-colombia-BVBRC_genome_sequence,6784.13,6728.22,13512.35,323.05,320.39,643.45,214.48,21.0, sdumont6165,310784.05
0.0,3456,24,265348.0,3156.0,2437.3330078125,265348.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,100bs-3n-48th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,3,11374919.0,100,1,48,231143,DENV_3-colombia-BVBRC_genome_sequence,7547.67,7477.28,15024.95,343.08,339.88,682.95,227.65,22.0, sdumont6165,360598.8000000001
0.0,3600,25,265348.0,3156.0,3138.666015625,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100bs-3n-48th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,3,11374920.0,100,1,48,231143,DENV_3-colombia-BVBRC_genome_sequence,7608.69,7505.04,15113.72,330.81,326.31,657.12,219.04,23.0, sdumont6165,377843.0
