AveCPU,CPUTimeRAW,ElapsedRaw,AveVMSize,MaxRSS,AveRSS,MaxVMSize,AveDiskRead,AveDiskWrite,MaxDiskRead,MaxDiskWrite,Planned,ConsumedEnergyRaw,AvePages,MaxPages,JobName,Partition,NNodes,JobID,Bootstrap,Thread,Tamanho,Nome do Arquivo,Consumo de Energia P0 (J),Consumo de Energia P1 (J),Consumo de Energia Total (J),Power P0 (W),Power P1 (W),Power Total (W),Potência por nó (W),Tempo (s),NodeList,EDP
596.0,644,322,1100576.0,144892.0,144892.0,1100576.0,1607.68,4710.4,1607.68,4710.4,1.0,0,0.0,0.0,1000bs-1n-2th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,1,11327793.0,1000,2,231143,DENV_3-colombia-BVBRC_genome_sequence,18301.02,12929.46,31230.49,57.01,40.28,97.29,97.29,321.0, sdumont6165,10056217.780000001
595.0,640,320,1100576.0,144780.0,144780.0,1100576.0,1607.68,4710.4,1607.68,4710.4,11.0,0,0.0,0.0,1000bs-1n-2th-231143s-DENV_3-colombia-BVBRC_genome_sequence,sequana_cpu_dev,1,11327794.0,1000,2,231143,DENV_3-colombia-BVBRC_genome_sequence,18295.84,12905.18,31201.01,57.35,40.46,97.81,97.81,319.0, sdumont6165,9984323.2
1395.0,2592,54,4209416.0,145772.0,145772.0,4209416.0,1259.52,4239.36,1259.52,4239.36,4.0,0,20.0,20.0,100bs-1n-48th-272549s-DENV_4-usa-BVBRC_genome_sequence,sequana_cpu_dev,1,11327795.0,100,48,272549,DENV_4-usa-BVBRC_genome_sequence,5616.33,5835.08,11451.41,108.01,112.21,220.22,220.22,52.0, sdumont6165,618376.14
1399.0,2496,52,4209420.0,145788.0,145788.0,4209420.0,1259.52,4239.36,1259.52,4239.36,10.0,0,47.0,47.0,100bs-1n-48th-272549s-DENV_4-usa-BVBRC_genome_sequence,sequana_cpu_dev,1,11327796.0,100,48,272549,DENV_4-usa-BVBRC_genome_sequence,4482.51,4660.4,9142.9,87.89,91.38,179.27,179.27,51.0, sdumont6165,475430.8
1398.0,2544,53,4209416.0,147672.0,147672.0,4209416.0,1259.52,4249.6,1259.52,4249.6,15.0,0,40.0,40.0,100bs-1n-48th-272549s-DENV_4-usa-BVBRC_genome_sequence,sequana_cpu_dev,1,11327797.0,100,48,272549,DENV_4-usa-BVBRC_genome_sequence,4496.39,4668.27,9164.65,89.93,93.37,183.29,183.29,50.0, sdumont6165,485726.44999999995
1399.0,2544,53,4209420.0,146036.0,146036.0,4209420.0,1259.52,4239.36,1259.52,4239.36,3.0,0,33.0,33.0,100bs-1n-48th-272549s-DENV_4-usa-BVBRC_genome_sequence,sequana_cpu_dev,1,11327798.0,100,48,272549,DENV_4-usa-BVBRC_genome_sequence,5627.43,5796.17,11423.6,108.22,111.46,219.68,219.68,52.0, sdumont6165,605450.8
21487.0,22848,476,4209740.0,150888.0,150888.0,4209740.0,1914.88,4771.84,1914.88,4771.84,8.0,0,44.0,44.0,1000bs-1n-48th-272549s-DENV_4-usa-BVBRC_genome_sequence,sequana_cpu_dev,1,11327799.0,1000,48,272549,DENV_4-usa-BVBRC_genome_sequence,52602.79,54613.87,107216.66,110.98,115.22,226.2,226.2,474.0, sdumont6165,51035130.160000004
22924.0,23808,496,4209576.0,152744.0,152744.0,4209576.0,1966.08,4792.32,1966.08,4792.32,7.0,0,22.0,22.0,1000bs-1n-48th-272549s-DENV_4-usa-BVBRC_genome_sequence,sequana_cpu_dev,1,11327800.0,1000,48,272549,DENV_4-usa-BVBRC_genome_sequence,54126.9,56325.37,110452.27,109.57,114.02,223.59,223.59,494.0, sdumont6165,54784325.92
22926.0,23424,488,4209580.0,152780.0,152780.0,4209580.0,1966.08,4792.32,1966.08,4792.32,5.0,0,24.0,24.0,1000bs-1n-48th-272549s-DENV_4-usa-BVBRC_genome_sequence,sequana_cpu_dev,1,11327801.0,1000,48,272549,DENV_4-usa-BVBRC_genome_sequence,53126.68,55513.5,108640.18,109.09,113.99,223.08,223.08,487.0, sdumont6165,53016407.839999996
22920.0,24096,502,4209872.0,153120.0,153120.0,4209872.0,1966.08,4782.08,1966.08,4782.08,4.0,0,29.0,29.0,1000bs-1n-48th-272549s-DENV_4-usa-BVBRC_genome_sequence,sequana_cpu_dev,1,11327802.0,1000,48,272549,DENV_4-usa-BVBRC_genome_sequence,54667.97,56530.74,111198.71,109.12,112.84,221.95,221.95,501.0, sdumont6165,55821752.42
0.0,672,28,265348.0,3180.0,3180.0,265348.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,100bs-1n-24th-272549s-DENV_4-usa-BVBRC_genome_sequence,sequana_cpu_dev,1,11327803.0,100,24,272549,DENV_4-usa-BVBRC_genome_sequence,2332.71,860.69,3193.4,86.4,31.88,118.27,118.27,27.0, sdumont6165,89415.2
0.0,696,29,265348.0,1036.0,1036.0,265348.0,0.0,0.0,0.0,0.0,8.0,0,0.0,0.0,100bs-1n-24th-272549s-DENV_4-usa-BVBRC_genome_sequence,sequana_cpu_dev,1,11327804.0,100,24,272549,DENV_4-usa-BVBRC_genome_sequence,2322.11,850.84,3172.95,86.0,31.51,117.52,117.52,27.0, sdumont6165,92015.54999999999
0.0,720,30,265348.0,1040.0,1040.0,265348.0,0.0,0.0,0.0,0.0,13.0,0,0.0,0.0,100bs-1n-24th-272549s-DENV_4-usa-BVBRC_genome_sequence,sequana_cpu_dev,1,11327805.0,100,24,272549,DENV_4-usa-BVBRC_genome_sequence,2277.07,844.71,3121.78,81.32,30.17,111.49,111.49,28.0, sdumont6165,93653.40000000001
0.0,672,28,265348.0,1036.0,1036.0,265348.0,0.0,0.0,0.0,0.0,30.0,0,0.0,0.0,100bs-1n-24th-272549s-DENV_4-usa-BVBRC_genome_sequence,sequana_cpu_dev,1,11327806.0,100,24,272549,DENV_4-usa-BVBRC_genome_sequence,2321.9,845.03,3166.93,86.0,31.3,117.29,117.29,27.0, sdumont6165,88674.04
5731.0,6336,264,2587276.0,147776.0,147776.0,2587276.0,1597.44,4751.36,1597.44,4751.36,4.0,0,18.0,18.0,1000bs-1n-24th-272549s-DENV_4-usa-BVBRC_genome_sequence,sequana_cpu_dev,1,11327807.0,1000,24,272549,DENV_4-usa-BVBRC_genome_sequence,29712.85,10687.61,40400.46,113.41,40.79,154.2,154.2,262.0, sdumont6165,10665721.44
5730.0,6216,259,2587276.0,152232.0,152232.0,2587276.0,1597.44,4761.6,1597.44,4761.6,15.0,0,17.0,17.0,1000bs-1n-24th-272549s-DENV_4-usa-BVBRC_genome_sequence,sequana_cpu_dev,1,11327809.0,1000,24,272549,DENV_4-usa-BVBRC_genome_sequence,29755.14,10675.66,40430.81,115.33,41.38,156.71,156.71,258.0, sdumont6165,10471579.79
5729.0,6192,258,2587276.0,151792.0,151792.0,2587276.0,1597.44,4761.6,1597.44,4761.6,8.0,0,22.0,22.0,1000bs-1n-24th-272549s-DENV_4-usa-BVBRC_genome_sequence,sequana_cpu_dev,1,11327810.0,1000,24,272549,DENV_4-usa-BVBRC_genome_sequence,29776.48,10674.17,40450.65,115.86,41.53,157.4,157.4,257.0, sdumont6165,10436267.700000001
5730.0,6216,259,2587276.0,153840.0,153840.0,2587276.0,1597.44,4761.6,1597.44,4761.6,1.0,0,28.0,28.0,1000bs-1n-24th-272549s-DENV_4-usa-BVBRC_genome_sequence,sequana_cpu_dev,1,11327811.0,1000,24,272549,DENV_4-usa-BVBRC_genome_sequence,29765.73,10664.07,40429.8,115.37,41.33,156.7,156.7,258.0, sdumont6165,10471318.200000001
0.0,56,28,265348.0,3176.0,3176.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100bs-1n-2th-272549s-DENV_4-usa-BVBRC_genome_sequence,sequana_cpu_dev,1,11327813.0,100,2,272549,DENV_4-usa-BVBRC_genome_sequence,1163.35,824.34,1987.69,43.09,30.53,73.62,73.62,27.0, sdumont6165,55655.32
0.0,54,27,265348.0,3220.0,3220.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100bs-1n-2th-272549s-DENV_4-usa-BVBRC_genome_sequence,sequana_cpu_dev,1,11327814.0,100,2,272549,DENV_4-usa-BVBRC_genome_sequence,1163.04,829.18,1992.22,44.73,31.89,76.62,76.62,26.0, sdumont6165,53789.94
0.0,54,27,265348.0,3272.0,3272.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100bs-1n-2th-272549s-DENV_4-usa-BVBRC_genome_sequence,sequana_cpu_dev,1,11327815.0,100,2,272549,DENV_4-usa-BVBRC_genome_sequence,1160.66,822.7,1983.36,44.64,31.64,76.28,76.28,26.0, sdumont6165,53550.719999999994
0.0,54,27,265348.0,3172.0,3172.0,265348.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,100bs-1n-2th-272549s-DENV_4-usa-BVBRC_genome_sequence,sequana_cpu_dev,1,11327816.0,100,2,272549,DENV_4-usa-BVBRC_genome_sequence,1167.46,825.69,1993.15,44.9,31.76,76.66,76.66,26.0, sdumont6165,53815.05
476.0,510,255,1100824.0,145032.0,145032.0,1100824.0,1597.44,4771.84,1597.44,4771.84,1.0,0,0.0,0.0,1000bs-1n-2th-272549s-DENV_4-usa-BVBRC_genome_sequence,sequana_cpu_dev,1,11327818.0,1000,2,272549,DENV_4-usa-BVBRC_genome_sequence,14097.03,10026.34,24123.37,55.5,39.47,94.97,94.97,254.0, sdumont6165,6151459.35
476.0,508,254,1100684.0,142964.0,142964.0,1100684.0,1597.44,4771.84,1597.44,4771.84,2.0,0,0.0,0.0,1000bs-1n-2th-272549s-DENV_4-usa-BVBRC_genome_sequence,sequana_cpu_dev,1,11327825.0,1000,2,272549,DENV_4-usa-BVBRC_genome_sequence,14175.29,10019.81,24195.1,56.03,39.6,95.63,95.63,253.0, sdumont6165,6145555.399999999
1664.0,1714,857,1100824.0,145036.0,145036.0,1100824.0,2549.76,4802.56,2549.76,4802.56,2.0,0,236.0,236.0,1000bs-1n-2th-272549s-DENV_4-usa-BVBRC_genome_sequence,sequana_cpu_dev,1,11327828.0,1000,2,272549,DENV_4-usa-BVBRC_genome_sequence,22843.93,21216.47,44060.41,26.69,24.79,51.47,51.47,856.0, sdumont6168,37759771.370000005
476.0,510,255,1100832.0,144836.0,144836.0,1100832.0,1597.44,4771.84,1597.44,4771.84,3.0,0,0.0,0.0,1000bs-1n-2th-272549s-DENV_4-usa-BVBRC_genome_sequence,sequana_cpu_dev,1,11327830.0,1000,2,272549,DENV_4-usa-BVBRC_genome_sequence,14090.82,9997.52,24088.34,55.48,39.36,94.84,94.84,254.0, sdumont6165,6142526.7
2829.0,4080,85,4210016.0,146400.0,146400.0,4210016.0,1505.28,4259.84,1505.28,4259.84,2.0,0,35.0,35.0,100bs-1n-48th-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,1,11327831.0,100,48,377019,DENV_1-usa-BVBRC_genome_sequence,9031.59,9417.28,18448.87,108.81,113.46,222.28,222.28,83.0, sdumont6165,1568153.95
2763.0,4272,89,4210164.0,148268.0,148268.0,4210164.0,1505.28,4259.84,1505.28,4259.84,5.0,0,313.0,313.0,100bs-1n-48th-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,1,11327834.0,100,48,377019,DENV_1-usa-BVBRC_genome_sequence,9020.65,9069.07,18089.72,102.51,103.06,205.57,205.57,88.0, sdumont6166,1609985.08
2843.0,3696,77,4210016.0,148156.0,148156.0,4210016.0,1505.28,4270.08,1505.28,4270.08,7.0,0,55.0,55.0,100bs-1n-48th-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,1,11327835.0,100,48,377019,DENV_1-usa-BVBRC_genome_sequence,8019.58,8087.65,16107.23,106.93,107.84,214.76,214.76,75.0, sdumont6166,1240256.71
2830.0,3600,75,4210016.0,152616.0,152616.0,4210016.0,1505.28,4270.08,1505.28,4270.08,2.0,0,28.0,28.0,100bs-1n-48th-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,1,11327836.0,100,48,377019,DENV_1-usa-BVBRC_genome_sequence,8028.15,8107.58,16135.74,109.97,111.06,221.04,221.04,73.0, sdumont6166,1210180.5
35826.0,36288,756,4210024.0,156704.0,156704.0,4210024.0,2600.96,4945.92,2600.96,4945.92,9.0,0,32.0,32.0,1000bs-1n-48th-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,1,11327837.0,1000,48,377019,DENV_1-usa-BVBRC_genome_sequence,84724.88,84635.14,169360.02,112.37,112.25,224.62,224.62,754.0, sdumont6166,128036175.11999999
40150.0,40656,847,4432984.0,152432.0,152432.0,4432984.0,2734.08,4945.92,2734.08,4945.92,18.0,0,30.0,30.0,1000bs-1n-48th-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,1,11327838.0,1000,48,377019,DENV_1-usa-BVBRC_genome_sequence,94475.46,98964.6,193440.06,111.81,117.12,228.92,228.92,845.0, sdumont6165,163843730.82
34405.0,34656,722,4210172.0,156740.0,156740.0,4210172.0,3082.24,5478.4,3082.24,5478.4,9.0,0,27.0,27.0,1000bs-1n-48th-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,1,11327839.0,1000,48,377019,DENV_1-usa-BVBRC_genome_sequence,81313.04,84603.6,165916.63,112.93,117.5,230.44,230.44,720.0, sdumont6165,119791806.86
41584.0,42480,885,4432836.0,158708.0,158708.0,4432836.0,2785.28,4945.92,2785.28,4945.92,23.0,0,28.0,28.0,1000bs-1n-48th-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,1,11327841.0,1000,48,377019,DENV_1-usa-BVBRC_genome_sequence,99012.88,103907.13,202920.01,112.01,117.54,229.55,229.55,884.0, sdumont6165,179584208.85
701.0,1224,51,2588024.0,144872.0,144872.0,2588024.0,1464.32,4249.6,1464.32,4249.6,13.0,0,12.0,12.0,100bs-1n-24th-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,1,11327849.0,100,24,377019,DENV_1-usa-BVBRC_genome_sequence,4880.32,1706.81,6587.13,97.61,34.14,131.74,131.74,50.0, sdumont6165,335943.63
704.0,1248,52,2588024.0,143232.0,143232.0,2588024.0,1464.32,4249.6,1464.32,4249.6,13.0,0,12.0,12.0,100bs-1n-24th-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,1,11327851.0,100,24,377019,DENV_1-usa-BVBRC_genome_sequence,4866.33,1690.66,6556.99,95.42,33.15,128.57,128.57,51.0, sdumont6165,340963.48
703.0,1248,52,2588028.0,145100.0,145100.0,2588028.0,1464.32,4249.6,1464.32,4249.6,6.0,0,14.0,14.0,100bs-1n-24th-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,1,11327852.0,100,24,377019,DENV_1-usa-BVBRC_genome_sequence,6115.25,2109.23,8224.49,119.91,41.36,161.26,161.26,51.0, sdumont6165,427673.48
706.0,1248,52,2588024.0,142960.0,142960.0,2588024.0,1464.32,4249.6,1464.32,4249.6,13.0,0,23.0,23.0,100bs-1n-24th-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,1,11327853.0,100,24,377019,DENV_1-usa-BVBRC_genome_sequence,4868.26,1690.45,6558.71,95.46,33.15,128.6,128.6,51.0, sdumont6165,341052.92
11476.0,12264,511,2593592.0,153416.0,153416.0,2593592.0,2170.88,4904.96,2170.88,4904.96,20.0,0,13.0,13.0,1000bs-1n-24th-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,1,11327854.0,1000,24,377019,DENV_1-usa-BVBRC_genome_sequence,60659.3,20848.89,81508.19,118.94,40.88,159.82,159.82,510.0, sdumont6165,41650685.09
12198.0,12336,514,2588036.0,149608.0,149608.0,2588036.0,2222.08,4945.92,2222.08,4945.92,18.0,0,17.0,17.0,1000bs-1n-24th-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,1,11327865.0,1000,24,377019,DENV_1-usa-BVBRC_genome_sequence,61647.5,21258.22,82905.72,120.41,41.52,161.93,161.93,512.0, sdumont6165,42613540.08
12194.0,12408,517,2588036.0,151380.0,151380.0,2588036.0,2222.08,4935.68,2222.08,4935.68,17.0,0,16.0,16.0,1000bs-1n-24th-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,1,11327866.0,1000,24,377019,DENV_1-usa-BVBRC_genome_sequence,61840.9,21300.84,83141.74,119.85,41.28,161.13,161.13,516.0, sdumont6165,42984279.580000006
11476.0,12168,507,2588032.0,149344.0,149344.0,2588032.0,2170.88,4915.2,2170.88,4915.2,14.0,0,20.0,20.0,1000bs-1n-24th-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,1,11327870.0,1000,24,377019,DENV_1-usa-BVBRC_genome_sequence,60769.57,20882.75,81652.32,120.34,41.35,161.69,161.69,505.0, sdumont6165,41397726.24
178.0,214,107,1102368.0,145492.0,145492.0,1102368.0,1556.48,4270.08,1556.48,4270.08,6.0,0,0.0,0.0,100bs-1n-2th-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,1,11327874.0,100,2,377019,DENV_1-usa-BVBRC_genome_sequence,6034.96,4175.41,10210.36,56.93,39.39,96.32,96.32,106.0, sdumont6165,1092508.52
178.0,228,114,1102368.0,141580.0,141580.0,1102368.0,1556.48,4270.08,1556.48,4270.08,8.0,0,0.0,0.0,100bs-1n-2th-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,1,11327875.0,100,2,377019,DENV_1-usa-BVBRC_genome_sequence,6005.02,4156.1,10161.12,56.65,39.21,95.86,95.86,106.0, sdumont6165,1158367.6800000002
178.0,212,106,1102516.0,143540.0,143540.0,1102516.0,1556.48,4270.08,1556.48,4270.08,3.0,0,0.0,0.0,100bs-1n-2th-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,1,11327877.0,100,2,377019,DENV_1-usa-BVBRC_genome_sequence,6031.65,4182.21,10213.86,57.44,39.83,97.27,97.27,105.0, sdumont6165,1082669.1600000001
178.0,212,106,1102368.0,141812.0,141812.0,1102368.0,1556.48,4270.08,1556.48,4270.08,11.0,0,0.0,0.0,100bs-1n-2th-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,1,11327879.0,100,2,377019,DENV_1-usa-BVBRC_genome_sequence,6013.77,4166.14,10179.91,57.27,39.68,96.95,96.95,105.0, sdumont6165,1079070.46
2091.0,2138,1069,1108340.0,147260.0,147260.0,1108340.0,3072.0,4945.92,3072.0,4945.92,15.0,0,0.0,0.0,1000bs-1n-2th-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,1,11327880.0,1000,2,377019,DENV_1-usa-BVBRC_genome_sequence,62770.4,43348.59,106119.0,58.77,40.59,99.36,99.36,1068.0, sdumont6165,113441211.0
2137.0,2166,1083,1330756.0,149148.0,149148.0,1330756.0,3123.2,4956.16,3123.2,4956.16,19.0,0,236.0,236.0,1000bs-1n-2th-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,1,11327898.0,1000,2,377019,DENV_1-usa-BVBRC_genome_sequence,71114.49,44236.76,115351.25,65.73,40.88,106.61,106.61,1082.0, sdumont6169,124925403.75
2134.0,2170,1085,1107936.0,145652.0,145652.0,1107936.0,3123.2,4956.16,3123.2,4956.16,20.0,0,0.0,0.0,1000bs-1n-2th-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,1,11327920.0,1000,2,377019,DENV_1-usa-BVBRC_genome_sequence,63848.3,44308.54,108156.84,58.9,40.88,99.78,99.78,1084.0, sdumont6165,117350171.39999999
2115.0,2212,1106,1102376.0,145476.0,145476.0,1102376.0,3123.2,4935.68,3123.2,4935.68,14.0,0,0.0,0.0,1000bs-1n-2th-377019s-DENV_1-usa-BVBRC_genome_sequence,sequana_cpu_dev,1,11327927.0,1000,2,377019,DENV_1-usa-BVBRC_genome_sequence,64745.35,44954.49,109699.84,58.65,40.72,99.37,99.37,1104.0, sdumont6165,121328023.03999999
14160.0,15792,329,4210684.0,155744.0,155744.0,4210684.0,2109.44,4290.56,2109.44,4290.56,3.0,0,277.0,277.0,100bs-1n-48th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11327938.0,100,48,484520,DENV_1-brazil-BVBRC_genome_sequence,14642.12,14825.33,29467.45,44.78,45.34,90.11,90.11,327.0, sdumont6168,9694791.05
7047.0,7728,161,4210984.0,159736.0,159736.0,4210984.0,1863.68,4290.56,1863.68,4290.56,20.0,0,301.0,301.0,100bs-1n-48th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11327939.0,100,48,484520,DENV_1-brazil-BVBRC_genome_sequence,17297.37,17237.84,34535.21,108.11,107.74,215.85,215.85,160.0, sdumont6166,5560168.81
5694.0,7248,151,4210684.0,155324.0,155324.0,4210684.0,1812.48,4280.32,1812.48,4280.32,9.0,0,41.0,41.0,100bs-1n-48th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11327943.0,100,48,484520,DENV_1-brazil-BVBRC_genome_sequence,16210.07,16197.02,32407.1,108.79,108.7,217.5,217.5,149.0, sdumont6166,4893472.1
5694.0,7152,149,4210688.0,153052.0,153052.0,4210688.0,1812.48,4280.32,1812.48,4280.32,4.0,0,41.0,41.0,100bs-1n-48th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11327947.0,100,48,484520,DENV_1-brazil-BVBRC_genome_sequence,16094.48,16114.55,32209.03,109.49,109.62,219.11,219.11,147.0, sdumont6166,4799145.47
1423.0,2136,89,2588676.0,146276.0,146276.0,2588676.0,1720.32,4270.08,1720.32,4270.08,30.0,0,19.0,19.0,100bs-1n-24th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11328030.0,100,24,484520,DENV_1-brazil-BVBRC_genome_sequence,9928.39,3434.68,13363.07,114.12,39.48,153.6,153.6,87.0, sdumont6165,1189313.23
2078.0,2280,95,2588824.0,152460.0,152460.0,2588824.0,1771.52,4290.56,1771.52,4290.56,6.0,0,254.0,254.0,100bs-1n-24th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11328033.0,100,24,484520,DENV_1-brazil-BVBRC_genome_sequence,10898.45,3345.82,14244.27,117.19,35.98,153.16,153.16,93.0, sdumont6166,1353205.6500000001
1422.0,2136,89,2588680.0,152188.0,152188.0,2588680.0,1720.32,4270.08,1720.32,4270.08,14.0,0,21.0,21.0,100bs-1n-24th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11328035.0,100,24,484520,DENV_1-brazil-BVBRC_genome_sequence,9919.35,3030.59,12949.94,112.72,34.44,147.16,147.16,88.0, sdumont6166,1152544.6600000001
1421.0,2160,90,2588676.0,154024.0,154024.0,2588676.0,1720.32,4270.08,1720.32,4270.08,31.0,0,26.0,26.0,100bs-1n-24th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11328040.0,100,24,484520,DENV_1-brazil-BVBRC_genome_sequence,9883.24,3026.05,12909.29,112.31,34.39,146.7,146.7,88.0, sdumont6166,1161836.1
20811.0,21144,881,2588920.0,150724.0,150724.0,2588920.0,2990.08,5079.04,2990.08,5079.04,13.0,0,14.0,14.0,1000bs-1n-24th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11328041.0,1000,24,484520,DENV_1-brazil-BVBRC_genome_sequence,106064.95,32282.75,138347.71,120.53,36.68,157.21,157.21,880.0, sdumont6166,121884332.50999999
20809.0,21336,889,2588772.0,156652.0,156652.0,2588772.0,2990.08,5068.8,2990.08,5068.8,25.0,0,9.0,9.0,1000bs-1n-24th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11328068.0,1000,24,484520,DENV_1-brazil-BVBRC_genome_sequence,107371.55,36793.01,144164.56,120.91,41.43,162.35,162.35,888.0, sdumont6165,128162293.84
20807.0,21384,891,2588772.0,152916.0,152916.0,2588772.0,2990.08,5068.8,2990.08,5068.8,3.0,0,15.0,15.0,1000bs-1n-24th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11328076.0,1000,24,484520,DENV_1-brazil-BVBRC_genome_sequence,107514.91,36735.9,144250.81,120.8,41.28,162.08,162.08,890.0, sdumont6165,128527471.71
20808.0,21240,885,2588772.0,156572.0,156572.0,2588772.0,2990.08,5079.04,2990.08,5079.04,11.0,0,20.0,20.0,1000bs-1n-24th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11328079.0,1000,24,484520,DENV_1-brazil-BVBRC_genome_sequence,107734.68,36709.0,144443.68,122.01,41.57,163.58,163.58,883.0, sdumont6165,127832656.8
416.0,458,229,1104220.0,146604.0,146604.0,1104220.0,1966.08,4290.56,1966.08,4290.56,5.0,0,0.0,0.0,100bs-1n-2th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11328080.0,100,2,484520,DENV_1-brazil-BVBRC_genome_sequence,13474.13,9189.92,22664.05,59.1,40.31,99.4,99.4,228.0, sdumont6165,5190067.45
418.0,454,227,1104392.0,151112.0,151112.0,1104392.0,1955.84,4290.56,1955.84,4290.56,17.0,0,0.0,0.0,100bs-1n-2th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11328083.0,100,2,484520,DENV_1-brazil-BVBRC_genome_sequence,13366.0,9162.29,22528.29,59.4,40.72,100.13,100.13,225.0, sdumont6165,5113921.83
417.0,456,228,1104300.0,152516.0,152516.0,1104300.0,1955.84,4290.56,1955.84,4290.56,28.0,0,0.0,0.0,100bs-1n-2th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11328085.0,100,2,484520,DENV_1-brazil-BVBRC_genome_sequence,13353.16,9127.08,22480.24,59.08,40.39,99.47,99.47,226.0, sdumont6165,5125494.720000001
417.0,454,227,1104300.0,149696.0,149696.0,1104300.0,1955.84,4290.56,1955.84,4290.56,27.0,0,0.0,0.0,100bs-1n-2th-484520s-DENV_1-brazil-BVBRC_genome_sequence,sequana_cpu_dev,1,11328088.0,100,2,484520,DENV_1-brazil-BVBRC_genome_sequence,13344.46,9134.28,22478.73,59.05,40.42,99.46,99.46,226.0, sdumont6165,5102671.71
2809.0,16080,67,4219084.0,155480.0,152425.599609375,4221584.0,1136.64,4300.8,1146.88,4300.8,46495.0,0,31.0,48.0,1000bs-5n-48th-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu,5,11328709.0,1000,48,187026,DENV_1-colombia-BVBRC_genome_sequence,36247.02,37349.02,73596.04,557.65,574.6,1132.25,226.45,65.0, sdumont6078,4930934.68
2807.0,15600,65,4219173.599609375,159568.0,154888.0,4221732.0,1136.64,4300.8,1146.88,4300.8,46270.0,0,41.0,65.0,1000bs-5n-48th-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu,5,11328712.0,1000,48,187026,DENV_1-colombia-BVBRC_genome_sequence,36564.4,37484.89,74049.3,589.75,604.6,1194.34,238.87,62.0, sdumont6078,4813204.5
2815.0,15120,63,4219198.399414063,156016.0,152944.7998046875,4221584.0,1136.64,4300.8,1146.88,4300.8,46067.0,0,29.0,39.0,1000bs-5n-48th-187026s-DENV_1-colombia-BVBRC_genome_sequence,sequana_cpu,5,11328716.0,1000,48,187026,DENV_1-colombia-BVBRC_genome_sequence,36805.83,37554.93,74360.76,603.37,615.65,1219.03,243.81,61.0, sdumont6078,4684727.88
