Num de Execuções;Nome do Executável
23;OPENMC_SIMULATION
23;GA_mRMR_5d
23;GA_mRMR_2d
23;FeNHC
23;FAtrans1
23;FA2_trans
23;FA1_trans
23;5x3-af
23;2lig_4_production
23;1xv8
23;1xjl
23;1dql-DNPs
23;1_M2_M0.1_train
22;vLLM
22;treinPOSCAR1
22;tree_md18_R4
22;teste_eficiencia
22;sub_check_mem.srm
22;sibyll_402_17_091
22;sibyll_14_17_099
22;sibyll_14_17_081
22;rmn1
22;rfd_gpu_test
22;prod30_40
22;piriOH-PLUMED
22;mof400
22;md9_R4
22;llm_gh200
22;llama2_inference_multinode
22;jet_c1
22;gpueps
22;dino
22;b-revpbe-300
22;Vac_Invade
22;TBL3D
22;Simultrain_passivado_10mol
22;PocoC_FPBA_1x
22;PTR1S12
22;POSTh100
22;La_auriv
22;JF-FB-PR
22;I3-ABX4-elastic
22;GRU_5d_NEE
22;GRU_4d_NEE
22;GRU_3d_NEE
22;GA_mRMR_6d
22;FA_cisR1
22;Caso1_E3
22;CHP
22;7yka-LNP
22;3tAgB
22;2pm4-DNPs
22;2bridgeB
22;1dug
22;1PPN
22;1AuB
22;1AgB
22;12B_run2
21;water_revpbe_350
21;treat
21;ti3c2o2-96
21;syn_nmr
21;sol
21;sibyll_402_17_111
21;sibyll_14_17_106
21;sibyll_14_17_098
21;relax_parallel
21;qgsjet_5626_17_114
21;prod40_50
21;paraelec_CIPS
21;pTR1SUB12
21;p4x4x1
21;p441
21;p-2_p1
21;npt3
21;nowcast_v3
21;ne5ac
21;n-bh4
21;mof3
21;md7_R1
21;md6_R1
21;lig_3_desprotonated_equilibration
21;full_finetune_job_pseam_ai_N_fseam_ai_N_r2
21;full_finetune_job_pseam_ai_N_fseam_ai_N_r1
21;full_finetune_job_pseam_ai_N_fseam_ai_N_r0
21;full_finetune_job_pseam_ai_N_ff3_N_r2
21;full_finetune_job_pseam_ai_N_ff3_N_r1
21;full_finetune_job_pseam_ai_N_ff3_N_r0
21;full_finetune_job_pf3_N_fseam_ai_N_r2
21;full_finetune_job_pf3_N_fseam_ai_N_r1
21;full_finetune_job_pf3_N_fseam_ai_N_r0
21;full_finetune_job_pf3_N_ff3_N_r2
21;full_finetune_job_pf3_N_ff3_N_r1
21;full_finetune_job_pf3_N_ff3_N_r0
21;full_finetune_job_pboth_N_fseam_ai_N_r1
21;full_finetune_job_pboth_N_fseam_ai_N_r0
21;fiq72
21;fenv-a700
21;exp8_cacheline
21;bridgeB
21;bands_test2
21;bands_hse
21;antechamber
21;amortar_mt1_run1
21;ace2_sdf_automate
21;a_hg_t_s3
21;Xyr1_2
21;Testeg
21;TREM2ne5ac
21;Superficie147
21;Seriebi
21;SERIEbi
21;RORdch
21;PCN48_1
21;Omicron-rerun
21;Octopus_028
21;NHC_SOC
21;MD8
21;Gamm-Alloy
21;GSFE-HTP
21;GA_mRMR_4d
21;GA_mRMR_3d
21;GA_LGBM_3d
21;Dpen_equilibration
21;Dne5-TRM
21;Continual_test
21;Caso1L_E3
21;CIPS2x2
21;Au-2N-bridge
21;Al6C-b
21;3_benchmark_soraia
21;2ipp-LNP
21;1ef7-LNP
21;1AlB
20;testc1
20;t_dmso
20;sibyll_402_17_105
20;sibyll_402_17_092
20;sibyll_402_17_084
20;sibyll_402_17_083
20;sibyll_14_24_110
20;sibyll_14_17_105
20;run_matheus_105.sh
20;ray_embeds5
20;prod20_30
20;pretrain_BYOL_V0__B0_E0_lr0.001
20;poisson3d_py_gamg
20;pluto-suporte
20;nvtcubic
20;minerva-dg-commands_training_domain_validation_group_dro_adam_lr-0.001_20hz
20;minerva-dg-commands_training_domain_validation_group_dro_adam_lr-0.001
20;minerva-dg-commands_training_domain_validation_group_dro_adam_lr-0.0001
20;md9fis
20;md12fis
20;lqsgw
20;log_md28_R1
20;hopscotch-speedup
20;evaluation
20;echelon
20;denv+benchmark+eq
20;deepxde_reactiondiffusion_cm0-cm5
20;array_benchmark
20;SmB6_AFM_DOS
20;Octopus_029
20;M2_M0.15_train
20;M0.15_train
20;GrCrInP2S6SiO2
20;GA_LGBM_7d
20;GA_LGBM_6d
20;GA_LGBM_4d
20;FerritaPuro
20;CsPbBr3-ABX3
20;75-vitseg
20;686
20;673
20;661
20;641-refinment
20;603
20;596
20;538
20;525-refine
20;363_3heat
20;320-refine
20;303-refine
20;2gh5
20;1ekf-DNP
19;singularity_test
19;sibyll_402_17_112
19;sibyll_14_17_112
19;sibyll_14_17_091
19;sibyll_14_17_090
19;run_pinn.srm
19;run_ADM2.sh
19;raft_R2
19;qgsjet_5626_17_113
19;qgsjet_5626_17_112
19;qgsjet_5626_17_111
19;qgsjet_5626_17_110
19;qgsjet_5626_17_109
19;qgsjet_5626_17_108
19;qgsjet_5626_17_107
19;qgsjet_5626_17_106
19;qgsjet_5626_17_105
19;qgsjet_5626_17_103
19;qgsjet_5626_17_102
19;qgsjet_5626_17_101
19;qgsjet_5626_17_100
19;qgsjet_5626_17_099
19;qgsjet_5626_17_098
19;qgsjet_5626_17_097
19;qgsjet_5626_17_096
19;qgsjet_5626_17_095
19;qgsjet_5626_17_094
19;qgsjet_5626_17_093
19;qgsjet_5626_17_092
19;qgsjet_5626_17_091
19;qgsjet_5626_17_090
19;qgsjet_5626_17_089
19;qgsjet_5626_17_088
19;qgsjet_5626_17_087
19;qgsjet_5626_17_086
19;qgsjet_5626_17_085
19;qgsjet_5626_17_084
19;qgsjet_5626_17_083
19;qgsjet_5626_17_082
19;qgsjet_5626_17_080
19;prod0_10
19;pp-%j
19;poisson2d
19;piriOH-H2O-d3-3
19;piri2H2O-comb
19;mlperf_julio
19;minerva-dg-commands_training_domain_validation_difex_adam_lr-0.001_best_lr_like_paper
19;md9_R3
19;md1_R2
19;job_real
19;jaxa_v8_run
19;iron_run01
19;h2
19;gromacs+stmv+compilado_nvidia
19;gh128_u_1
19;gem.py
19;full_finetune_job_pimagenet_fseam_ai_N_r2
19;full_finetune_job_pimagenet_fseam_ai_N_r1
19;full_finetune_job_pimagenet_fseam_ai_N_r0
19;full_finetune_job_pimagenet_ff3_N_r2
19;full_finetune_job_pimagenet_ff3_N_r1
19;full_finetune_job_pimagenet_ff3_N_r0
19;full_finetune_job_pcoco_fseam_ai_N_r2
19;full_finetune_job_pcoco_fseam_ai_N_r1
19;full_finetune_job_pcoco_fseam_ai_N_r0
19;full_finetune_job_pcoco_ff3_N_r1
19;full_finetune_job_pcoco_ff3_N_r0
19;full_finetune_job_pboth_N_fseam_ai_N_r2
19;full_finetune_job_pboth_N_ff3_N_r2
19;full_finetune_job_pboth_N_ff3_N_r1
19;full_finetune_job_pboth_N_ff3_N_r0
19;dapt-7b-domain-s
19;cg.D.64_ompi5_amd-clang
19;amrwind-abl-turb-sc
19;SPFM
19;SCF_Fe
19;PostSUB3
19;Nemotron-TRT-Build
19;NPB-bt
19;NEBC1tube
19;NEB1a
19;Mol_break
19;GA_LGBM_5d
19;FPBA_1bpm_1x
19;Delt-Alloy
19;ConvLSTM_LatinAmerica
19;Caso21_E3
19;6mtw
19;3cki-DNPs
19;3515-1
19;24eps
19;1zq9
19;1y1a
19;1e8i
19;1OAN_full
19;057-01.slurm
19;-1_1
18;water_pbe_350
18;vc-relax
18;vac
18;train_csd_000
18;stdaNTO
18;srm-calibracao
18;square
18;sibyll_402_17_115
18;sibyll_402_17_098
18;sibyll_402_17_093
18;sibyll_14_24_080
18;sibyll_14_17_113
18;sibyll_14_17_095
18;seriebi
18;scf-socbulk-smb6
18;s100
18;qgsjet_14_17_084
18;precursor
18;poisson2d_time_cmp
18;pmf_3.3
18;pituba_35MM_hdf5.gdt
18;ph_pani_gamma
18;paq1
18;minerva-dg-commands_training_domain_validation_group_dro_adam_lr-0.0001_20hz
18;minerva-dg-commands_training_domain_validation_coral_adam_lr-0.001
18;minerva-dg-commands_training_domain_validation_coral_adam_lr-0.0001
18;min1
18;md6fis
18;md4_R1
18;md1_R3
18;janela1
18;iron_avulso
18;inse-24-atoms
18;in-full
18;get_hillas_efficient.sh
18;fmtrip
18;fe3da5aa-8124-4e2d-ae2b-bd44e993e088
18;fa6257ab-f0ea-4309-9aab-fa2ad9c68f57
18;espectro_composicao
18;env2mlp0
18;env0unet
18;clean_ch
18;cg.D.64_mpich430
18;c6415128-0931-4a32-bca8-a4c887d964ce
18;bif_tubo
18;b4c_wave
18;amrwind-turbina180
18;ab2aa0b1-a6b3-4490-840c-4e6db9d8d4d4
18;TR1_D
18;TR1LGSUB12
18;REC_NAMD
18;RAPIDS_Jupyter_Test
18;Mn6
18;MK4589-58911
18;Lig_3_production
18;GA_LGBM
18;FeO-teste
18;FA_cisR1_append
18;DGEMM-NEBA
18;ConvLSTM_AmazonBasin
18;8f10445f-4b22-4f28-b800-6172b53fb873
18;8-32-vitseg
18;63d6019c-5c22-4992-b6f0-18d3122878d9
18;5cbd6d03-5d8d-4e9f-90f1-22e0fe79a27e
18;5c120bc1-3a09-47dc-bd82-afa0903adade
18;5b35064c-729e-4488-9f48-16845447becd
18;52d1eb02-9a45-4a41-a475-090274bf7856
18;4273c0c2-b68b-415a-b17b-9ddd2276e883
18;32-8-vitseg
18;3108bb45-d513-40b9-8b59-e214333f06dc
18;2topB
18;2pm4-LNPs
18;29e5f54b-d4f4-43db-9b7e-740902d71f70
18;1ef7
18;1dc676c2-ef84-4dfa-a387-908ea8f0118f
17;vasp_gpu_srun
17;submit_adsorbate_nvt.slurm
17;simpleFoam
17;sibyll_402_17_100
17;s1019_A
17;run_matheus_93.sh
17;run_matheus_92.sh
17;run_matheus_107.sh
17;run_matheus_103.sh
17;rlx
17;rect
17;qgsjet_14_17_110
17;pure_nitro
17;prod10_20
17;poisson3d_multi_gpu
17;npt_R2
17;namd+2bxd+container-nvidia
17;mpro-wt
17;moswire
17;model6
17;mn
17;minerva-dg-commands_training_domain_validation_sdmix_adam_lr-0.001
17;minerva-dg-commands_training_domain_validation_sdmix_adam_lr-0.0001
17;md3_R2
17;ll_vasp
17;jacobi_memcpy
17;ip_1019
17;hello
17;gem_uni2
17;friamedia
17;fi72
17;e2co.index15.try3
17;e2co.index15.try2
17;e2co.index15.try1
17;e2co.index15.try0
17;deepxde_reactiondiffusion_cm0-cm3
17;crpropa_sim1d
17;coq24
17;conf0
17;concave
17;bi600kse
17;amrwind-scaling96
17;amg_structured
17;amber24
17;Slab-001-SH
17;Selvagem
17;MH_CdTe_Run
17;FA_cisR2
17;E_PM_1
17;EM
17;Dne5-TRM2
17;D2FPBA
17;CloroP
17;Cl3-ABX4-elastic
17;CD36_LFe
17;7-6
17;6xbg-1
17;3cki-LNPs
17;2ipp-DNP
17;2hollowB
17;1eym
17;1ef3
17;1cam-smb6
17;01_minput
16;xtrem64_16
16;trxtal1
16;trmn1
16;train:main
16;test_vel
16;sr3_sim
16;sibyll_14_24_100
16;sibyll_14_18_080
16;sibyll_14_17_110
16;s1.r0.srm
16;run_matheus_95.sh
16;run_matheus_104.sh
16;rerun_DGSH
16;raft_R3
16;qgsjet_14_17_115
16;qgsjet_14_17_114
16;qgsjet_14_17_113
16;qgsjet_14_17_112
16;qgsjet_14_17_109
16;qgsjet_14_17_108
16;qgsjet_14_17_106
16;qgsjet_14_17_104
16;qgsjet_14_17_102
16;qgsjet_14_17_101
16;piriOH-H2O-fin
16;npt5
16;nowcast_v5
16;nixw
16;ncu
16;mof_br
16;mof
16;model9
16;model1
16;md9_R2
16;mRMR_GRU_7d_NEE
16;hexa_gw
16;h2o
16;gd2t37ph5
16;e2co.index16.try3
16;e2co.index16.try2
16;e2co.index16.try1
16;e2co.index16.try0
16;e2co.index14.try3
16;e2co.index14.try2
16;e2co.index14.try1
16;e2co.index14.try0
16;e2co.index13.try3
16;e2co.index13.try2
16;e2co.index13.try1
16;e2co.index13.try0
16;e2co.index12.try3
16;e2co.index12.try2
16;e2co.index12.try1
16;e2co.index12.try0
16;e2co.index11.try3
16;e2co.index11.try2
16;e2co.index11.try1
16;e2co.index11.try0
16;covar
16;composito_2gpu
16;cips
16;cbs_full_run
16;bgw
16;benchmark_darcy_soraia
16;adanSA
16;Valvula
16;TrajGRU
16;TR1rhoE
16;TR1_extr
16;TR1451
16;SmB6_NM_fino
16;Pd_NM
16;PLDLi
16;NConvLSTM
16;Lne5-TRM2
16;LLM2
16;In2Se3-DFT
16;HopscotchSweep
16;GATK-GPU
16;Fed1
16;Cu20_2nd
16;COM_nvt
16;C1FPBnA
16;C-nscf
16;808
16;6.5.0-cpu
16;5x2-af
16;545-refinment
16;3515-4
16;3515+4
16;3515+1_loc
16;2rcz-DNPs
16;255-refine
15;wtb2
15;uv
15;uname
15;sys/dashboard/sys/mlflow/form
15;sup
15;sibyll_14_18_115
15;sibyll_14_17_108
15;sdumont2nd_run_stackin.sh
15;scf-smfeo3
15;run_matheus_101.sh
15;run_matheus_100.sh
15;run_deepOnet-predict_thatf_float64.srm
15;run_deepOnet-predict_thatf_float32.srm
15;rlx_2
15;rfdiffusion_job_scaffold
15;relax
15;r3_md_1
15;qe+mxene+container-nvidia
15;poisson3d_9cases
15;pmf_1.1
15;piriOH-H2O_fin
15;piriOH-H2O-2nd
15;phos_phase
15;pbridgeA
15;parihaka_simmim3d
15;paq2
15;npt_R3
15;mol1dmso
15;mlff_+test
15;md8_R1
15;md3_R3
15;md2_R3
15;main_static
15;m_r_1234
15;lsrod
15;log_md0_R1
15;kernel.cplx.x
15;ip_000
15;htp2new
15;hL-O
15;gwi-unet-openfwi
15;gpu_info
15;gnu.sh
15;gd2t37ph7
15;gd2t28ph7
15;fon
15;e2co.index34.try3
15;e2co.index34.try2
15;e2co.index34.try1
15;e2co.index34.try0
15;e2co.index19.try3
15;e2co.index19.try2
15;e2co.index19.try1
15;e2co.index19.try0
15;e2co.index18.try3
15;e2co.index18.try2
15;e2co.index18.try1
15;e2co.index18.try0
15;e2co.index17.try3
15;e2co.index17.try2
15;e2co.index17.try1
15;e2co.index17.try0
15;dev_gpu
15;c_hg_t_s1
15;breamfis-experiment
15;bexos
15;amrcm_N60_mt1
15;amortar_mt1_run2
15;amg_rt3
15;adan86
15;active_cycle
15;Xyr1_3
15;UiCa-M700k
15;UiCa-M2_rotate
15;UiCa-M1
15;TestegR3
15;Simultrain_10mol600K
15;SIGLECp
15;SIGLEC-DSA
15;GPU
15;Fe-P2
15;Deep5
15;CdSe_w_aux2
15;C
15;BS_run4
15;AttConvLSTM-12min-03img-Lightning-QC-dBZ
15;AsH3-Co
15;7yka-DNP
15;6-dimer.slurm
15;3619
15;2Lig_3_production
15;1ekf
15;-1_loc2
14;wtb
14;vofC2dyn
14;vca-r
14;trjconv
14;treindft
14;treatRMN
14;testLMM
14;suporte_lncc
14;sshd
14;sibyll_14_24_115
14;sibyll_14_18_110
14;sibyll_14_18_100
14;sibyll_14_17_115
14;sibyll_14_17_100
14;sibyll_14_17_092
14;sibyll_14_17_087
14;sibyll_14_17_082
14;sam_o_0
14;run_x86.sh
14;run_piDeepOnet2.srm
14;run_matheus_96.sh
14;run_matheus_110.sh
14;run_matheus_102.sh
14;run_1
14;rndgen
14;rerun
14;qe_relax_sno2
14;puro
14;parallel2
14;paq4
14;paq3
14;ooh-sol
14;model34
14;miniwave
14;md14_R2
14;md12_R1
14;md10_R1
14;l-vitmae
14;kih
14;htp4
14;graphenylene
14;gh128_u_9
14;gh128_u_8
14;gh128_u_7
14;gh128_u_6
14;gh128_u_5
14;gh128_u_4
14;gh128_u_3
14;gh128_u_2
14;gh128_u_12
14;gh128_u_11
14;gh128_u_10
14;get_hillas_fast.sh
14;gam_pho
14;flavilixo
14;filtro_af2
14;fe-comp
14;e2co.index22.try3
14;e2co.index22.try2
14;e2co.index22.try1
14;e2co.index22.try0
14;e2co.index21.try3
14;e2co.index21.try2
14;e2co.index21.try1
14;e2co.index21.try0
14;e2co.index20.try3
14;e2co.index20.try2
14;e2co.index20.try1
14;e2co.index20.try0
14;dprx_npz
14;dlio-teste
14;ct_classifier
14;cptopA
14;co_12
14;chmod777
14;check_adan-visco
14;amrwind-turbina180-3
14;amortar_mt1_run5
14;amortar_mt1_run4
14;amortar_mt1_run3
14;amg_mt3_run1
14;TR1rhoC
14;TR1452
14;T0rfp0
14;POSTR2_2
14;NEBC2tube
14;MLR
14;M1_train
14;M-sup.pp.inp
14;JF-FB-IN
14;EuB6_NM_fino
14;D1FPBA
14;CdSe_w_aux3
14;C3FPBnA
14;C0
14;Br3-ABX3-elastic
14;BWA-GPU
14;BS_run2
14;BERT1200
14;AsCH33-Co
14;AMBER-gpu
14;AFNO_LatinAmerica
14;8rho
14;1wyx
14;1wyi
14;1gkd
14;1f4o
14;12B_run3
13;vofC1dyn
13;vca
13;treinPOSCAR3
13;tree_md18_R2
13;tree_md0
13;training.sh
13;testtest
13;tensorflow_conda
13;split_all
13;sibyll_14_24_090
13;sibyll_14_18_090
13;sibyll_14_17_083
13;seg2
13;seg
13;scwannsocNiinplaneAFMa-a-c+
13;sam_r0
13;s1.r1.srm
13;run_matheus_82.sh
13;run_matheus_106.sh
13;rlx-smfeo3
13;rlx-graphenylene
13;relaxSOC1CIO3LNOFM
13;re_miniwave_benchmark
13;ppSt1
13;piri2H2O_f2
13;phos
13;p450.01.slurm
13;octa
13;nsp2
13;npt_R4
13;ne5acG
13;miniwave_benchmark
13;minerva-dg-commands_training_domain_validation_difex_adam_lr-0.001_best_lr_like_paper_20hz
13;md6_R3
13;md3_R4
13;md2_R4
13;md15_R2
13;md11_R3
13;m8-100
13;lstopo
13;long3
13;lig_2_equilibration
13;job.sh
13;gw
13;gh128_u_14
13;gh128_u_13
13;geopt_s3
13;eval_UNet-12min-03img-Lightning-QC
13;eq10
13;ech_h_4g
13;dapt-7b-domain-w
13;cpbridgeA
13;cop3
13;co9
13;amrwind-turbina180-4
13;amrcm_N200_mt2_run5
13;amrcm_N200_mt2_run4
13;amrcm_N200_mt2_run3
13;amrcm_N200_mt2_run2
13;amrcm_N200_mt2_run1
13;amd_NO2Me_ben
13;Wild-rerun
13;TR1rhoB
13;TR1_PCN3
13;TR1SUB12D
13;TEST_A
13;Sup110
13;Simultrain_10mol
13;SIGLEC-LSA
13;Oproj_La3Ni2O7
13;Omicron-conc-human
13;MO.Pos1
13;MO.Pos0
13;MLP
13;MIN
13;M-nscf
13;JF-FB-T1
13;I3-A2BX4-elastic
13;HfTe2_polymophous_bands
13;HPL-GRACE
13;GRU_2d_NEE
13;FT800-1200
13;FA_cis
13;E_AFM_1
13;EFcuinps
13;D2FPBnA
13;CuPc-BL+1e
13;Cl3-ABX3-elastic
13;CdSe_w_rlx
13;CTQMC
13;CLUSTER_7
13;CD_DNP1x
13;CD_DNP1s
13;Br3-ABX4-elastic
13;BT_cis
13;BHP_H1
13;Alloy_BANDS_SOC
13;513-refine
13;3hr0
13;363prod2
13;3515_2
13;2lig_2_production
13;2hollowp2
13;1ypq
13;1eeq
13;1TM
13;1OAN_Final
13;1407_1
13;01-1.057
12;zarr_unet3d_GH200
12;xtal2
12;xFES2
12;wtb.x
12;vasp_gpu_96c
12;ups
12;triplet_sd
12;trimetilarsina-mos2.neb.inp
12;traintrain
12;train_FTUNet-12min-03img-Lightning-QC-dBZ
12;teste_gpu
12;test_neb
12;stm_metal-perovsk
12;stda_nto_sdumont
12;star3d_v1
12;srm3
12;sibyll_14_17_111
12;sibyll_14_17_093
12;sibyll_14_17_084
12;sam2_ft
12;s111-uio
12;s1.r2.srm
12;run_matheus_94.sh
12;run_matheus_90.sh
12;run_matheus_89.sh
12;run_matheus_87.sh
12;run_matheus_86.sh
12;run_dde_pt_gh200.sh
12;res_t
12;reTRANS1
12;qgsjet_14_17_111
12;qgsjet_14_17_107
12;qgsjet_14_17_105
12;qgsjet_14_17_103
12;qgsjet_14_17_100
12;qgsjet_14_17_099
12;qgsjet_14_17_098
12;qgsjet_14_17_097
12;qgsjet_14_17_096
12;qgsjet_14_17_095
12;qgsjet_14_17_094
12;qgsjet_14_17_093
12;qgsjet_14_17_092
12;qgsjet_14_17_091
12;qgsjet_14_17_090
12;qgsjet_14_17_089
12;qgsjet_14_17_088
12;qgsjet_14_17_087
12;qgsjet_14_17_086
12;qgsjet_14_17_085
12;qgsjet_14_17_083
12;qgsjet_14_17_082
12;qgsjet_14_17_081
12;poisson3d_sd_amg
12;poisson3d_4cases
12;poisson3
12;pmemd.cuda.MPI
12;piriOH-H2O-d3-2
12;piri2H2O-PLUMED
12;opt_FeNP_xtb
12;opt-ti3c2o2-96
12;nh3_pure
12;mpnn_binder
12;molecula
12;minerva-dg-commands_training_domain_validation_sdmix_adam_lr-0.001_best
12;minerva-dg-commands_training_domain_validation_hmoe_adam_lr-0.0001_20hz
12;minerva-dg-commands_training_domain_validation_hmoe_adam_lr-0.0001
12;md4_R2
12;md2
12;md17_R4
12;md14_R1
12;md12_R3
12;mcmcMSM64
12;long1
12;lig_1_eq
12;kagome
12;hexa_exact
12;gromacs_exclusive
12;gromacs+denv+prod
12;geopt_s1
12;frmedia2
12;fe-comp-oh
12;eproxy1
12;e2co.index55.try3
12;e2co.index55.try2
12;e2co.index55.try1
12;e2co.index55.try0
12;e2co.index41.try3
12;e2co.index41.try2
12;e2co.index41.try1
12;e2co.index41.try0
12;e2co.index40.try3
12;e2co.index40.try2
12;e2co.index40.try1
12;e2co.index40.try0
12;e2co.index24.try3
12;e2co.index24.try2
12;e2co.index24.try1
12;e2co.index24.try0
12;e2co.index23.try3
12;e2co.index23.try2
12;e2co.index23.try1
12;e2co.index23.try0
12;ddmanhsa_append
12;dca-build.slurm
12;dataset147
12;cp2k-test
12;cm_plot
12;cit_syn
12;b4c_S2
12;at4Ts
12;arch
12;anti_nmr2
12;amortar_parmetis
12;all_reduce_perf
12;aimd-400
12;aimd
12;WANTIBEXOS
12;TBH100
12;Simul4pore
12;Selvagem-conc-human
12;S1_LG_1
12;RerunD
12;RamanCdTe
12;RAPIDS_Jupyter
12;Phonon
12;PVA_Sol
12;Ni1x1
12;N-nscf
12;N
12;MXENE
12;M1_C0.9_train
12;Lpen_equilibration
12;Lig_1_production
12;JB-20m-10bpm-20m
12;J240_1
12;InGaP-0.33
12;In2Se3-BSE
12;I3-ABX3-elastic
12;I3-A2BX4-bands
12;HSE06
12;GW_Mn
12;FeIntersticialN
12;FPBA_minIter
12;FA_fep1
12;CLUSTER_9
12;CLUSTER_8
12;CLUSTER_6
12;CLUSTER_5
12;CLUSTER_4
12;CLUSTER_3
12;CLUSTER_21
12;CLUSTER_20
12;CLUSTER_2
12;CLUSTER_19
12;CLUSTER_18
12;CLUSTER_17
12;CLUSTER_16
12;CLUSTER_15
12;CLUSTER_14
12;CLUSTER_13
12;CLUSTER_12
12;CLUSTER_11
12;CLUSTER_10
12;CLUSTER_1
12;CLUSTER_0
12;CD_DNP2x
12;CD_D450s
12;C2FPBnA
12;C12-2
12;Br3-A2BX4-elastic
12;BT_fep2
12;BT_fep1
12;AttUNet-12min-03img-Lightning-QC
12;AmberTest
12;AFM_Co-Fe
12;AF+eef
12;ACE2-8HRU_conc_human
12;61071
12;363prod4
12;363_1
12;2rcz-LNPs
12;2p-7
12;2Lig_1_production
12;1zdn
12;1407_3
12;1407_2
12;057-apo.slurm
12;/prj/cptec/jayant.pendharkar/Work/GPUProgPract/exfirst
11;zpe
11;zno_cat
11;xxx_ICs
11;vofC3dyn
11;vae-seismic
11;tracer
11;topp
11;testdev1
11;st_ef_MultiStruct
11;sqs-1_20
11;split2_all
11;spinn_test_2
11;sp-mz.D.x_ompi4_gcc
11;sibyll_test
11;sibyll_14_17_114
11;sibyll_14_17_109
11;sibyll_14_17_089
11;sibyll_14_17_088
11;scf_band_Gr_CIPS
11;runbilayer
11;run_matheus_99.sh
11;run_matheus_98.sh
11;run_matheus_97.sh
11;run_matheus_91.sh
11;run_matheus_88.sh
11;run_matheus_85.sh
11;run_matheus_84.sh
11;run_matheus_83.sh
11;run_matheus_81.sh
11;run_013
11;re_LMn3O4
11;re_DTRM2
11;pyr_single_ben
11;proton_avulso
11;poisson3d_cpu_gpu
11;poisson3d_all_compare
11;piriOH-H2O_plumed_3rd
11;piri2H2O-fin
11;piri2H2O-2nd
11;ph_sno2_gamma
11;pca_ce20
11;pbee
11;osu_mbw_mr
11;osu_bibw
11;os-pt
11;omp_hello
11;oh-sol
11;md_36
11;md8_R3
11;md7_R3
11;md16_R1
11;md15_R4
11;md13_R1
11;md10_R2
11;mcu
11;m-A100
11;loop-5
11;long2
11;ll_vaps
11;ldmanhsa_append
11;job-name
11;jacobi_memcpy_mpi
11;init_atmosphere_model
11;ind_sn_2b_ben
11;hwloc-ls
11;hwloc-bind
11;htp
11;hpo3
11;hex-li
11;hello_world
11;heatmap_pbee
11;hL-SiO
11;gw_smb6
11;gromacs_c16
11;glcmdissimilarity-vitseg
11;gd2
11;folha1A
11;etup2amd
11;elib2amd
11;elib1amd
11;ech_gh200
11;ebugh4
11;e2co.index45.try3
11;e2co.index45.try2
11;e2co.index45.try1
11;e2co.index45.try0
11;e2co.index43.try3
11;e2co.index43.try2
11;e2co.index43.try1
11;e2co.index43.try0
11;e2co.index42.try3
11;e2co.index42.try2
11;e2co.index42.try1
11;e2co.index42.try0
11;e2co.index33.try3
11;e2co.index33.try2
11;e2co.index33.try1
11;e2co.index33.try0
11;e2co.index30.try3
11;e2co.index30.try2
11;e2co.index30.try1
11;e2co.index30.try0
11;downs
11;dinov2:train
11;deeprock-channel_dlv3_random
11;deeprock-1e91c41767876442
11;cpu_dscrop
11;co
11;chi2
11;cg.D.64_ompi4_amd-clang
11;cat
11;case37
11;bpn_3d
11;bexos-64
11;benchmark_darcy
11;bench15
11;bands3
11;bad-at
11;amg_metis_rt3
11;amg_metis_rt2
11;amg_metis_rt1
11;aims.240920.mpi.x
11;a_water
11;a_hg_t_s1
11;Testef
11;Slab
11;Shock
11;RORg5ntn
11;PLDCp
11;MX_freq
11;MD_SnBr
11;MD_PbBr
11;M0.20_train
11;La-parchg
11;Job-Batch-M-As
11;Inference
11;InGaP-0.67
11;IBtest
11;HfTe2_polymophous
11;HSA
11;GTiUNet
11;GRU_test
11;FeNP-RAMP
11;FeNHC_DFT
11;DOSsocFMa-a-c0
11;D1FPBnA
11;CpHMD
11;CoNHC
11;Cl3-A2BX4-elastic
11;COM_npt1
11;COMPILE
11;BC-t9
11;BARREIRA
11;As2DMo
11;As-Mo
11;As-Co
11;A39W2
11;A-M1-G
11;89
11;6m0j_sdf_automate
11;645-refinment
11;644-refinment
11;548
11;547
11;545-refine
11;545
11;519-refine
11;3cam-smb6
11;363prod3
11;3515-1_loc
11;302-refine
11;2hAlp
11;2hAgB
11;2gyp
11;24kernel
11;247-refine
11;246-refine
11;225
11;221
11;2022MVKSD2LATAM
11;1ds6
11;1OAN_extend
11;1407_4
11;13-1.Und828
11;12-3.Und828
11;12-2.Und828
11;10-3.Und828
11;0D.GaAs
11;02-2.057
11;02-1.057
11;01-3.057
11;01-2.057
10;xps
10;w-CdSe
10;trmn2
10;tri_pho
10;trabalho
10;teste-devito-interativo
10;test_fftw_amd
10;test_TR2_45
10;tar_compression
10;smb6_8cam
10;server_oct
10;seamai-vitseg
10;s001
10;run_proton_avulso.sh
10;run
10;restr
10;r1_nvt
10;pyr_sn_1c_ben
10;pyr_sn_1b_ben
10;pyr_sn_1a_ben
10;proc.exe
10;piriOH-H2O-d3bj-2
10;piriOH-H2O-3
10;piri2H2O_plumed_2nd
10;phs25
10;phon2
10;phon1
10;petsc_gpu_c
10;p_nemo_70b
10;p6_p9
10;p2pBandwidthLatencyTest
10;p2_p5
10;nvt_363
10;npt1_363
10;nee_lag_worker
10;mp1/wk1-9-10
10;mof1
10;minerva-dg-commands_training_domain_validation_rdm_adam_lr-0.0001
